id,name,link,coauthor_count,degrees
35108133200,Heidi Pavicic,https://www.scopus.com/authid/detail.uri?authorId=35108133200,,1
56158931100,Vicki Westoby,https://www.scopus.com/authid/detail.uri?authorId=56158931100,,1
57192907208,Nikki Damen,https://www.scopus.com/authid/detail.uri?authorId=57192907208,,1
57203163437,Michael Levitt,https://www.scopus.com/authid/detail.uri?authorId=57203163437,,1
7005498713,Gregory Makin,https://www.scopus.com/authid/detail.uri?authorId=7005498713,,1
8589450200,Paul Salama,https://www.scopus.com/authid/detail.uri?authorId=8589450200,,1
56009072000,Patrick Tan,https://www.scopus.com/authid/detail.uri?authorId=56009072000,,1
55573171200,Cheryl Penter,https://www.scopus.com/authid/detail.uri?authorId=55573171200,,1
57210230084,I. C. Lawrance,https://www.scopus.com/authid/detail.uri?authorId=57210230084,,1
56030277800,J. Kava,https://www.scopus.com/authid/detail.uri?authorId=56030277800,,1
57224236735,M. Theophilus,https://www.scopus.com/authid/detail.uri?authorId=57224236735,,1
57195484364,Renate R. Zilkens,https://www.scopus.com/authid/detail.uri?authorId=57195484364,,1
24724166500,Jennifer F. Ha,https://www.scopus.com/authid/detail.uri?authorId=24724166500,,1
7004146347,Francis Lannigan,https://www.scopus.com/authid/detail.uri?authorId=7004146347,,1
7402806940,W. A. Davis,https://www.scopus.com/authid/detail.uri?authorId=7402806940,,1
36723661900,Geoff Lam,https://www.scopus.com/authid/detail.uri?authorId=36723661900,,1
35175581300,Margaret Crowley,https://www.scopus.com/authid/detail.uri?authorId=35175581300,,1
16311275900,Alwena Willis,https://www.scopus.com/authid/detail.uri?authorId=16311275900,,1
6602071966,Delia Hendrie,https://www.scopus.com/authid/detail.uri?authorId=6602071966,,1
54398773300,K. C. Lau,https://www.scopus.com/authid/detail.uri?authorId=54398773300,,1
57222162496,Y. Farooque,https://www.scopus.com/authid/detail.uri?authorId=57222162496,,1
57193605098,S. B. Kariyawasam,https://www.scopus.com/authid/detail.uri?authorId=57193605098,,1
57196877218,R. G. Owen,https://www.scopus.com/authid/detail.uri?authorId=57196877218,,1
7401942518,M. H. Wallace,https://www.scopus.com/authid/detail.uri?authorId=7401942518,,1
7202426186,Jonathon Q. Ng,https://www.scopus.com/authid/detail.uri?authorId=7202426186,,1
57208099127,Paul E. Norman,https://www.scopus.com/authid/detail.uri?authorId=57208099127,,1
7003308429,Moyez Jiwa,https://www.scopus.com/authid/detail.uri?authorId=7003308429,,1
35330621700,Eric Maujean,https://www.scopus.com/authid/detail.uri?authorId=35330621700,,1
35331549300,Tim Threlfal,https://www.scopus.com/authid/detail.uri?authorId=35331549300,,1
24802494800,Carolyn O'Shea,https://www.scopus.com/authid/detail.uri?authorId=24802494800,,1
24587533400,Gareth Merriman,https://www.scopus.com/authid/detail.uri?authorId=24587533400,,1
8909188900,Georgia Halkett,https://www.scopus.com/authid/detail.uri?authorId=8909188900,,1
57225439418,Ian Miller,https://www.scopus.com/authid/detail.uri?authorId=57225439418,,1
26636183500,Jianhong (Cecilia) Xia,https://www.scopus.com/authid/detail.uri?authorId=26636183500,,1
35876107100,Fiona H. Evans,https://www.scopus.com/authid/detail.uri?authorId=35876107100,,1
35614980700,Vic Ciesielski,https://www.scopus.com/authid/detail.uri?authorId=35614980700,,1
7006642152,Colin Arrowsmith,https://www.scopus.com/authid/detail.uri?authorId=7006642152,,1
7402848454,Graeme Wright,https://www.scopus.com/authid/detail.uri?authorId=7402848454,,1
7102940944,Robert K. McKinley,https://www.scopus.com/authid/detail.uri?authorId=7102940944,,1
16308711600,Hayley Arnet,https://www.scopus.com/authid/detail.uri?authorId=16308711600,,1
15037288200,Marthe Smith,https://www.scopus.com/authid/detail.uri?authorId=15037288200,,1
7004849540,I. Hammond,https://www.scopus.com/authid/detail.uri?authorId=7004849540,,1
26323182400,Kathleen Deas,https://www.scopus.com/authid/detail.uri?authorId=26323182400,,1
7404966101,Jackie Ross,https://www.scopus.com/authid/detail.uri?authorId=7404966101,,1
35234984900,Tim Shaw,https://www.scopus.com/authid/detail.uri?authorId=35234984900,,1
36788281600,Helen Wilcox,https://www.scopus.com/authid/detail.uri?authorId=36788281600,,1
24281991300,Kylie Van Minnen,https://www.scopus.com/authid/detail.uri?authorId=24281991300,,1
34975950600,Elisabeth Tropiano,https://www.scopus.com/authid/detail.uri?authorId=34975950600,,1
25422428900,Priya Mahendran,https://www.scopus.com/authid/detail.uri?authorId=25422428900,,1
6602902895,David Preen,https://www.scopus.com/authid/detail.uri?authorId=6602902895,,1
8637334200,Abdul Latif Kadhim,https://www.scopus.com/authid/detail.uri?authorId=8637334200,,1
7007040339,Harvey L. Coates,https://www.scopus.com/authid/detail.uri?authorId=7007040339,,1
56162937400,A. Bolck,https://www.scopus.com/authid/detail.uri?authorId=56162937400,,1
7006170289,D'Arcy Holman,https://www.scopus.com/authid/detail.uri?authorId=7006170289,,1
7402710515,Sonǰa E. Hall,https://www.scopus.com/authid/detail.uri?authorId=7402710515,,1
7006352388,Roland Hähnel,https://www.scopus.com/authid/detail.uri?authorId=7006352388,,1
7003578635,Z. Stan Wisniewski,https://www.scopus.com/authid/detail.uri?authorId=7003578635,,1
7403085424,Chooi May Lai,https://www.scopus.com/authid/detail.uri?authorId=7403085424,,1
6603246890,Meliha Brankov,https://www.scopus.com/authid/detail.uri?authorId=6603246890,,1
6506171685,Tammy Zaknich,https://www.scopus.com/authid/detail.uri?authorId=6506171685,,1
57199341395,O. Chavand,https://www.scopus.com/authid/detail.uri?authorId=57199341395,,1
7102724704,Kerryn L. Garrett,https://www.scopus.com/authid/detail.uri?authorId=7102724704,,1
7403599398,Wei Yong Shen,https://www.scopus.com/authid/detail.uri?authorId=7403599398,,1
7005373945,Michael G. Baines,https://www.scopus.com/authid/detail.uri?authorId=7005373945,,1
6603863075,Margaret Anne O'Mara,https://www.scopus.com/authid/detail.uri?authorId=6603863075,,1
57217124193,Wan Man Wu,https://www.scopus.com/authid/detail.uri?authorId=57217124193,,1
7201570213,Peter B. Rowe,https://www.scopus.com/authid/detail.uri?authorId=7201570213,,1
7006172970,Geoff Symonds,https://www.scopus.com/authid/detail.uri?authorId=7006172970,,1
7201630608,Yoichi Takayama,https://www.scopus.com/authid/detail.uri?authorId=7201630608,,1
56071795500,Rosemary Thwaite,https://www.scopus.com/authid/detail.uri?authorId=56071795500,,1
7202836675,Nicholas C. Wong,https://www.scopus.com/authid/detail.uri?authorId=7202836675,,1
55927850200,Tim Semple,https://www.scopus.com/authid/detail.uri?authorId=55927850200,,1
57212517189,Michael Clark,https://www.scopus.com/authid/detail.uri?authorId=57212517189,,1
44761672700,Stephen Q. Wong,https://www.scopus.com/authid/detail.uri?authorId=44761672700,,1
37091065600,Annette M. Lim,https://www.scopus.com/authid/detail.uri?authorId=37091065600,,1
57216297518,Si Hong Lim,https://www.scopus.com/authid/detail.uri?authorId=57216297518,,1
57204604086,Andrew Lindsay,https://www.scopus.com/authid/detail.uri?authorId=57204604086,,1
57690705800,Colin Tang,https://www.scopus.com/authid/detail.uri?authorId=57690705800,,1
7201860389,Michaela Lucas,https://www.scopus.com/authid/detail.uri?authorId=7201860389,,1
57216876299,James Lim,https://www.scopus.com/authid/detail.uri?authorId=57216876299,,1
57216884286,Yasir Khan,https://www.scopus.com/authid/detail.uri?authorId=57216884286,,1
57192065122,Gisela Mir Arnau,https://www.scopus.com/authid/detail.uri?authorId=57192065122,,1
57209226061,Zi Yun Ng,https://www.scopus.com/authid/detail.uri?authorId=57209226061,,1
57211592188,Bianca M. Van Der Nest,https://www.scopus.com/authid/detail.uri?authorId=57211592188,,1
36094874400,Dejan Radeski,https://www.scopus.com/authid/detail.uri?authorId=36094874400,,1
55481677400,Rohen White,https://www.scopus.com/authid/detail.uri?authorId=55481677400,,1
37034990700,Prudence A. Russell,https://www.scopus.com/authid/detail.uri?authorId=37034990700,,1
12805585500,Maya Cherian,https://www.scopus.com/authid/detail.uri?authorId=12805585500,,1
6602414519,Edwina E. Duhig,https://www.scopus.com/authid/detail.uri?authorId=6602414519,,1
56450928200,David Godbolt,https://www.scopus.com/authid/detail.uri?authorId=56450928200,,1
36025554700,Peter J. Jessup,https://www.scopus.com/authid/detail.uri?authorId=36025554700,,1
57159072800,Christine Khoo,https://www.scopus.com/authid/detail.uri?authorId=57159072800,,1
57196537515,David F. Moffat,https://www.scopus.com/authid/detail.uri?authorId=57196537515,,1
36635220900,Vanathi Sivasubramaniam,https://www.scopus.com/authid/detail.uri?authorId=36635220900,,1
57195427277,Celine Faure,https://www.scopus.com/authid/detail.uri?authorId=57195427277,,1
57195435057,Alena Reznichenko,https://www.scopus.com/authid/detail.uri?authorId=57195435057,,1
57195234220,Amanda Grattan,https://www.scopus.com/authid/detail.uri?authorId=57195234220,,1
7401924665,Stephen B. Fox,https://www.scopus.com/authid/detail.uri?authorId=7401924665,,1
55755851500,Alison White,https://www.scopus.com/authid/detail.uri?authorId=55755851500,,1
57118349600,Michelle Trevenen,https://www.scopus.com/authid/detail.uri?authorId=57118349600,,1
55885274400,Anna Richter,https://www.scopus.com/authid/detail.uri?authorId=55885274400,,1
57190410856,Jack Murray,https://www.scopus.com/authid/detail.uri?authorId=57190410856,,1
8882605000,Meena Shingde,https://www.scopus.com/authid/detail.uri?authorId=8882605000,,1
55938485100,Fiona Kwok,https://www.scopus.com/authid/detail.uri?authorId=55938485100,,1
55573877500,Tony Ma,https://www.scopus.com/authid/detail.uri?authorId=55573877500,,1
55572178900,Bernadette McElhinney,https://www.scopus.com/authid/detail.uri?authorId=55572178900,,1
55406267200,Robyn Leake,https://www.scopus.com/authid/detail.uri?authorId=55406267200,,1
36350342500,Stephen Lee,https://www.scopus.com/authid/detail.uri?authorId=36350342500,,1
36350327400,Spiro Raftopoulous,https://www.scopus.com/authid/detail.uri?authorId=36350327400,,1
6602724627,Hooi Ee,https://www.scopus.com/authid/detail.uri?authorId=6602724627,,1
6602957403,Catherine Mews,https://www.scopus.com/authid/detail.uri?authorId=6602957403,,1
14326064300,Madhur Ravikumara,https://www.scopus.com/authid/detail.uri?authorId=14326064300,,1
57191514799,Sally Galbraith,https://www.scopus.com/authid/detail.uri?authorId=57191514799,,1
57209421640,Zahir Islam,https://www.scopus.com/authid/detail.uri?authorId=57209421640,,1
36773306800,Parwinder Kaur,https://www.scopus.com/authid/detail.uri?authorId=36773306800,,1
57194389151,Kyle T. Mincham,https://www.scopus.com/authid/detail.uri?authorId=57194389151,,1
57222147245,Xiaofan Tu,https://www.scopus.com/authid/detail.uri?authorId=57222147245,,1
35810406900,Richard Y. Kim,https://www.scopus.com/authid/detail.uri?authorId=35810406900,,1
55637745000,Alexandra C. Brown,https://www.scopus.com/authid/detail.uri?authorId=55637745000,,1
57222463825,Bernadette Jones-Freeman,https://www.scopus.com/authid/detail.uri?authorId=57222463825,,1
57194408422,Md Khadem Ali,https://www.scopus.com/authid/detail.uri?authorId=57194408422,,1
57191960363,Henry M. Gomez,https://www.scopus.com/authid/detail.uri?authorId=57191960363,,1
57191417986,Kurtis F. Budden,https://www.scopus.com/authid/detail.uri?authorId=57191417986,,1
35811293400,Malcolm R. Starkey,https://www.scopus.com/authid/detail.uri?authorId=35811293400,,1
57203977896,Guy J.M. Cameron,https://www.scopus.com/authid/detail.uri?authorId=57203977896,,1
57205469740,Svenja Loering,https://www.scopus.com/authid/detail.uri?authorId=57205469740,,1
54886138200,Duc H. Nguyen,https://www.scopus.com/authid/detail.uri?authorId=54886138200,,1
55749131000,Prema Mono Nair,https://www.scopus.com/authid/detail.uri?authorId=55749131000,,1
56625918900,Tatt Jhong Haw,https://www.scopus.com/authid/detail.uri?authorId=56625918900,,1
57200821652,Charlotte A. Alemao,https://www.scopus.com/authid/detail.uri?authorId=57200821652,,1
55601365200,Alen Faiz,https://www.scopus.com/authid/detail.uri?authorId=55601365200,,1
55639898100,Hock L. Tay,https://www.scopus.com/authid/detail.uri?authorId=55639898100,,1
7003559516,Peter A.B. Wark,https://www.scopus.com/authid/detail.uri?authorId=7003559516,,1
7201517569,Paul S. Foster,https://www.scopus.com/authid/detail.uri?authorId=7201517569,,1
9942405300,Jay C. Horvat,https://www.scopus.com/authid/detail.uri?authorId=9942405300,,1
55357105200,Chantal Donovan,https://www.scopus.com/authid/detail.uri?authorId=55357105200,,1
35488159600,Jean Francois Lauzon-Joset,https://www.scopus.com/authid/detail.uri?authorId=35488159600,,1
35782165500,Jonatan Leffler,https://www.scopus.com/authid/detail.uri?authorId=35782165500,,1
7006206487,Claus T. Christophersen,https://www.scopus.com/authid/detail.uri?authorId=7006206487,,1
35291683300,Luke W. Garratt,https://www.scopus.com/authid/detail.uri?authorId=35291683300,,1
37034521600,Kevin Looi,https://www.scopus.com/authid/detail.uri?authorId=37034521600,,1
55477263200,Amy H.Y. Lee,https://www.scopus.com/authid/detail.uri?authorId=55477263200,,1
57217358287,Maren L. Smith,https://www.scopus.com/authid/detail.uri?authorId=57217358287,,1
8689036400,Reza Falsafi,https://www.scopus.com/authid/detail.uri?authorId=8689036400,,1
6602674065,Erika N. Sutanto,https://www.scopus.com/authid/detail.uri?authorId=6602674065,,1
57208328275,Jessica Hillas,https://www.scopus.com/authid/detail.uri?authorId=57208328275,,1
56423690300,Kelly M. Martinovich,https://www.scopus.com/authid/detail.uri?authorId=56423690300,,1
56769003000,Nicole C. Shaw,https://www.scopus.com/authid/detail.uri?authorId=56769003000,,1
57192868950,Samuel T. Montgomery,https://www.scopus.com/authid/detail.uri?authorId=57192868950,,1
56423792200,Elizabeth Kicic-Starcevich,https://www.scopus.com/authid/detail.uri?authorId=56423792200,,1
7201916259,Robert E.W. Hancock,https://www.scopus.com/authid/detail.uri?authorId=7201916259,,1
57218136696,C. F. AREST,https://www.scopus.com/authid/detail.uri?authorId=57218136696,,1
57195914143,Kristy Nichol,https://www.scopus.com/authid/detail.uri?authorId=57195914143,,1
7003559516,Peter A.B. Wark,https://www.scopus.com/authid/detail.uri?authorId=7003559516,,1
57216299880,Marc Padros-Goosen,https://www.scopus.com/authid/detail.uri?authorId=57216299880,,1
57216298708,Ee Lyn Tan,https://www.scopus.com/authid/detail.uri?authorId=57216298708,,1
57216298553,Ricardo Bergesio,https://www.scopus.com/authid/detail.uri?authorId=57216298553,,1
57216301786,Bernard Lee,https://www.scopus.com/authid/detail.uri?authorId=57216301786,,1
57216300204,Shyan Vijaya-Sekeran,https://www.scopus.com/authid/detail.uri?authorId=57216300204,,1
57216298770,Paul Swan,https://www.scopus.com/authid/detail.uri?authorId=57216298770,,1
26532646800,Mairead Heaney,https://www.scopus.com/authid/detail.uri?authorId=26532646800,,1
57216299829,Ian Forsyth,https://www.scopus.com/authid/detail.uri?authorId=57216299829,,1
22235557000,Tobias Schoep,https://www.scopus.com/authid/detail.uri?authorId=22235557000,,1
57216301042,Monica Hunter,https://www.scopus.com/authid/detail.uri?authorId=57216301042,,1
57216298408,Kate McGee,https://www.scopus.com/authid/detail.uri?authorId=57216298408,,1
57216300798,Nyssa Millington,https://www.scopus.com/authid/detail.uri?authorId=57216300798,,1
57193991242,Matthew W.P. Poh,https://www.scopus.com/authid/detail.uri?authorId=57193991242,,1
37011020600,Daniel R. Laucirica,https://www.scopus.com/authid/detail.uri?authorId=37011020600,,1
57216300033,Craig Schofield,https://www.scopus.com/authid/detail.uri?authorId=57216300033,,1
57216300647,Samantha McLean,https://www.scopus.com/authid/detail.uri?authorId=57216300647,,1
57211143457,Katherine Landwehr,https://www.scopus.com/authid/detail.uri?authorId=57211143457,,1
55606330600,Nigel Farrow,https://www.scopus.com/authid/detail.uri?authorId=55606330600,,1
57549833700,David Parsons,https://www.scopus.com/authid/detail.uri?authorId=57549833700,,1
57193119561,Su Ling Loo,https://www.scopus.com/authid/detail.uri?authorId=57193119561,,1
57200127768,Punnam C. Veerati,https://www.scopus.com/authid/detail.uri?authorId=57200127768,,1
7004001814,Sam Mehr,https://www.scopus.com/authid/detail.uri?authorId=7004001814,,1
56477658300,Eric Lee,https://www.scopus.com/authid/detail.uri?authorId=56477658300,,1
55485453200,P. Hsu,https://www.scopus.com/authid/detail.uri?authorId=55485453200,,1
35557648600,Dianne E. Campbell,https://www.scopus.com/authid/detail.uri?authorId=35557648600,,1
37107825500,Bhavna Hurgobin,https://www.scopus.com/authid/detail.uri?authorId=37107825500,,1
24467850100,David G. Hancock,https://www.scopus.com/authid/detail.uri?authorId=24467850100,,1
55925256500,Julie Hibbert,https://www.scopus.com/authid/detail.uri?authorId=55925256500,,1
7202578262,Christine Wells,https://www.scopus.com/authid/detail.uri?authorId=7202578262,,1
57203074262,Karen Simmer,https://www.scopus.com/authid/detail.uri?authorId=57203074262,,1
7004057895,David Burgner,https://www.scopus.com/authid/detail.uri?authorId=7004057895,,1
6701607703,Tobias Strunk,https://www.scopus.com/authid/detail.uri?authorId=6701607703,,1
7006151003,Pascal M. Lavoie,https://www.scopus.com/authid/detail.uri?authorId=7006151003,,1
56512226800,Stephanie Trend,https://www.scopus.com/authid/detail.uri?authorId=56512226800,,1
55925391800,Chooi Heen Kok,https://www.scopus.com/authid/detail.uri?authorId=55925391800,,1
56771418000,Foteini Kakulas,https://www.scopus.com/authid/detail.uri?authorId=56771418000,,1
56355355900,Lilian Cha,https://www.scopus.com/authid/detail.uri?authorId=56355355900,,1
14010131800,Andrew Lim,https://www.scopus.com/authid/detail.uri?authorId=14010131800,,1
57194904795,Mudra Binju,https://www.scopus.com/authid/detail.uri?authorId=57194904795,,1
57204881986,Monica Angelica Amaya-Padilla,https://www.scopus.com/authid/detail.uri?authorId=57204881986,,1
16480496000,Hendra Gunosewoyo,https://www.scopus.com/authid/detail.uri?authorId=16480496000,,1
12788935600,Yohan Suryo Rahmanto,https://www.scopus.com/authid/detail.uri?authorId=12788935600,,1
55731498200,Yu Yu,https://www.scopus.com/authid/detail.uri?authorId=55731498200,,1
57204722563,Monica Angelica Amaya Padilla,https://www.scopus.com/authid/detail.uri?authorId=57204722563,,1
7102359507,Pritinder Kaur,https://www.scopus.com/authid/detail.uri?authorId=7102359507,,1
55052139600,Shaohua H. Ren,https://www.scopus.com/authid/detail.uri?authorId=55052139600,,1
56318283600,Ming Yan Xu,https://www.scopus.com/authid/detail.uri?authorId=56318283600,,1
7004577066,Suzanna E.L. Temple,https://www.scopus.com/authid/detail.uri?authorId=7004577066,,1
7202917258,Jane E. Allan,https://www.scopus.com/authid/detail.uri?authorId=7202917258,,1
57210509125,Ai Ling Tan,https://www.scopus.com/authid/detail.uri?authorId=57210509125,,1
7402286638,Geoffrey A. Stewart,https://www.scopus.com/authid/detail.uri?authorId=7402286638,,1
57197828040,Zahra Arab Sadeghabadi,https://www.scopus.com/authid/detail.uri?authorId=57197828040,,1
56541177800,Mona Nourbakhsh,https://www.scopus.com/authid/detail.uri?authorId=56541177800,,1
57193860865,Seyedeh Sara Ghorbanhosseini,https://www.scopus.com/authid/detail.uri?authorId=57193860865,,1
14063916700,Roya Sharifi,https://www.scopus.com/authid/detail.uri?authorId=14063916700,,1
15043715200,Maryam Razzaghy-Azar,https://www.scopus.com/authid/detail.uri?authorId=15043715200,,1
57195107304,Z. A. Sadeghabadi,https://www.scopus.com/authid/detail.uri?authorId=57195107304,,1
57205307740,B. Larijani,https://www.scopus.com/authid/detail.uri?authorId=57205307740,,1
57194029732,Davod Ilbeigi,https://www.scopus.com/authid/detail.uri?authorId=57194029732,,1
23004783900,Shahnaz Khaghani,https://www.scopus.com/authid/detail.uri?authorId=23004783900,,1
6507401636,Nahid Einollahi,https://www.scopus.com/authid/detail.uri?authorId=6507401636,,1
57188719346,Nejat Kheiripour,https://www.scopus.com/authid/detail.uri?authorId=57188719346,,1
35727103200,Mostafa Saberian,https://www.scopus.com/authid/detail.uri?authorId=35727103200,,1
57193847701,Kiarash Behroozfar,https://www.scopus.com/authid/detail.uri?authorId=57193847701,,1
57218348956,Zahra Hesari,https://www.scopus.com/authid/detail.uri?authorId=57218348956,,1
35180169400,Shokoofe Noori,https://www.scopus.com/authid/detail.uri?authorId=35180169400,,1
57701381300,Hossein Imani,https://www.scopus.com/authid/detail.uri?authorId=57701381300,,1
57215196876,Niloofar Deravi,https://www.scopus.com/authid/detail.uri?authorId=57215196876,,1
57216930783,Niloufar Salehi,https://www.scopus.com/authid/detail.uri?authorId=57216930783,,1
57202584272,Zohreh Abdolvahabi,https://www.scopus.com/authid/detail.uri?authorId=57202584272,,1
57189577625,Mohammad Borji,https://www.scopus.com/authid/detail.uri?authorId=57189577625,,1
57732908800,Nikta Dadkhah Nikroo,https://www.scopus.com/authid/detail.uri?authorId=57732908800,,1
57202577267,Zeynab Yousefi,https://www.scopus.com/authid/detail.uri?authorId=57202577267,,1
41762005800,Zahra Malekpour-Dehkordi,https://www.scopus.com/authid/detail.uri?authorId=41762005800,,1
56282351200,Minoo Shahidi,https://www.scopus.com/authid/detail.uri?authorId=56282351200,,1
57214937268,Nazanin Sarraf,https://www.scopus.com/authid/detail.uri?authorId=57214937268,,1
57491886200,N. Heydari,https://www.scopus.com/authid/detail.uri?authorId=57491886200,,1
57211543333,S. Ezzati-Mobasser,https://www.scopus.com/authid/detail.uri?authorId=57211543333,,1
56798378500,H. Zarrinnahad,https://www.scopus.com/authid/detail.uri?authorId=56798378500,,1
57354971800,Mohammad Amin Vaezi,https://www.scopus.com/authid/detail.uri?authorId=57354971800,,1
57354497800,Amir Reza Eghtedari,https://www.scopus.com/authid/detail.uri?authorId=57354497800,,1
57196355641,Banafsheh Safizadeh,https://www.scopus.com/authid/detail.uri?authorId=57196355641,,1
57193264799,Ghasem Ghasempour,https://www.scopus.com/authid/detail.uri?authorId=57193264799,,1
23095821300,Vahid Salimi,https://www.scopus.com/authid/detail.uri?authorId=23095821300,,1
55359115000,Shima Nazem,https://www.scopus.com/authid/detail.uri?authorId=55359115000,,1
53664414100,Masoumeh Tavakoli-Yaraki,https://www.scopus.com/authid/detail.uri?authorId=53664414100,,1
35795350800,Zahra Fakhroueian,https://www.scopus.com/authid/detail.uri?authorId=35795350800,,1
56331170200,Sadegh Rajabi,https://www.scopus.com/authid/detail.uri?authorId=56331170200,,1
57199354719,Mostafa Rezaei Tavirani,https://www.scopus.com/authid/detail.uri?authorId=57199354719,,1
55343186200,Ali Talea,https://www.scopus.com/authid/detail.uri?authorId=55343186200,,1
6603909279,Mahsa Mohammad Amoli,https://www.scopus.com/authid/detail.uri?authorId=6603909279,,1
57209982380,Farzad Izak Shirian,https://www.scopus.com/authid/detail.uri?authorId=57209982380,,1
57193794051,Mohammad Ghorbani,https://www.scopus.com/authid/detail.uri?authorId=57193794051,,1
18134374500,Mohammad E. Khamseh,https://www.scopus.com/authid/detail.uri?authorId=18134374500,,1
57201701525,Mehrnaz Imani,https://www.scopus.com/authid/detail.uri?authorId=57201701525,,1
57209043279,Mahshid Panahi,https://www.scopus.com/authid/detail.uri?authorId=57209043279,,1
57209981580,Alimohammad Alimohammadi,https://www.scopus.com/authid/detail.uri?authorId=57209981580,,1
57217092656,Fatemeh Hosami,https://www.scopus.com/authid/detail.uri?authorId=57217092656,,1
55260137900,Azadeh Manayi,https://www.scopus.com/authid/detail.uri?authorId=55260137900,,1
57200541580,Farshad Khodakhah,https://www.scopus.com/authid/detail.uri?authorId=57200541580,,1
6701725103,Britt Nakstad,https://www.scopus.com/authid/detail.uri?authorId=6701725103,,1
57205539036,Vahid Saeedi,https://www.scopus.com/authid/detail.uri?authorId=57205539036,,1
14053768800,Ladan Haghighi,https://www.scopus.com/authid/detail.uri?authorId=14053768800,,1
57191915131,Leila Kamalzadeh,https://www.scopus.com/authid/detail.uri?authorId=57191915131,,1
57671538200,Hosein Momeni,https://www.scopus.com/authid/detail.uri?authorId=57671538200,,1
57670933200,Atefeh Talebi,https://www.scopus.com/authid/detail.uri?authorId=57670933200,,1
57671538300,Gholamreza Pourgholi,https://www.scopus.com/authid/detail.uri?authorId=57671538300,,1
57670638700,Fahimeh Zeinolabedinian,https://www.scopus.com/authid/detail.uri?authorId=57670638700,,1
56462991100,Shahin Alizadeh-Fanalou,https://www.scopus.com/authid/detail.uri?authorId=56462991100,,1
56212943700,Saman Hosseinkhani,https://www.scopus.com/authid/detail.uri?authorId=56212943700,,1
56436637000,Ali Nazarizadeh,https://www.scopus.com/authid/detail.uri?authorId=56436637000,,1
57218171478,Samira Ezzati-Mobaser,https://www.scopus.com/authid/detail.uri?authorId=57218171478,,1
57226270959,Parisa Aziminezhadan,https://www.scopus.com/authid/detail.uri?authorId=57226270959,,1
57213148226,Meysam Abolmaali,https://www.scopus.com/authid/detail.uri?authorId=57213148226,,1
56471899600,Mostafa Manian,https://www.scopus.com/authid/detail.uri?authorId=56471899600,,1
56730858600,Ehsan Sohrabi,https://www.scopus.com/authid/detail.uri?authorId=56730858600,,1
6508193412,Nahid Eskandari,https://www.scopus.com/authid/detail.uri?authorId=6508193412,,1
23024208800,Mohammad Ali Assarehzadegan,https://www.scopus.com/authid/detail.uri?authorId=23024208800,,1
7005674972,Gordon A. Ferns,https://www.scopus.com/authid/detail.uri?authorId=7005674972,,1
55623536300,Mir Hadi Jazayeri,https://www.scopus.com/authid/detail.uri?authorId=55623536300,,1
24068934300,Reza Nedaeinia,https://www.scopus.com/authid/detail.uri?authorId=24068934300,,1
57204165582,Mehdi Vafadar,https://www.scopus.com/authid/detail.uri?authorId=57204165582,,1
36680752400,Saeed Talebi,https://www.scopus.com/authid/detail.uri?authorId=36680752400,,1
55670807400,Ali Sharifi-Zarchi,https://www.scopus.com/authid/detail.uri?authorId=55670807400,,1
57221925294,Elham Salehi Siavashani,https://www.scopus.com/authid/detail.uri?authorId=57221925294,,1
56015559700,Masoud Garshasbi,https://www.scopus.com/authid/detail.uri?authorId=56015559700,,1
57225016825,Melika Ameli-Mojarad,https://www.scopus.com/authid/detail.uri?authorId=57225016825,,1
57225016824,Mandana Ameli-Mojarad,https://www.scopus.com/authid/detail.uri?authorId=57225016824,,1
57218328546,Ehsan Nazemalhosseini-Mojarad,https://www.scopus.com/authid/detail.uri?authorId=57218328546,,1
57216923441,Havva Afshari,https://www.scopus.com/authid/detail.uri?authorId=57216923441,,1
57216928913,Mohammad Mahboubi-Rabbani,https://www.scopus.com/authid/detail.uri?authorId=57216928913,,1
7003559162,Afshin Zarghi,https://www.scopus.com/authid/detail.uri?authorId=7003559162,,1
57103533700,Fatemeh Ahmadpour,https://www.scopus.com/authid/detail.uri?authorId=57103533700,,1
57204897612,Pegah Golpour,https://www.scopus.com/authid/detail.uri?authorId=57204897612,,1
10039911500,Parvin Pasalar,https://www.scopus.com/authid/detail.uri?authorId=10039911500,,1
14056524200,Reza Meshkani,https://www.scopus.com/authid/detail.uri?authorId=14056524200,,1
56805243300,Hajar Shokri Afra,https://www.scopus.com/authid/detail.uri?authorId=56805243300,,1
55209835300,Ghodratollah Panahi,https://www.scopus.com/authid/detail.uri?authorId=55209835300,,1
54583826100,Maryam Mazaherioun,https://www.scopus.com/authid/detail.uri?authorId=54583826100,,1
36100298500,Leila Janani,https://www.scopus.com/authid/detail.uri?authorId=36100298500,,1
25639203600,Parichehreh Yaghmaei,https://www.scopus.com/authid/detail.uri?authorId=25639203600,,1
57215780180,Nasrin Akbari,https://www.scopus.com/authid/detail.uri?authorId=57215780180,,1
57200534285,Hamideh Akbari,https://www.scopus.com/authid/detail.uri?authorId=57200534285,,1
57205465769,Alireza Sheikhi,https://www.scopus.com/authid/detail.uri?authorId=57205465769,,1
57215780047,S. Fahimeh Taghavi,https://www.scopus.com/authid/detail.uri?authorId=57215780047,,1
57201772312,Peivasteh Safarpour,https://www.scopus.com/authid/detail.uri?authorId=57201772312,,1
57190256638,Milad Daneshi-Maskooni,https://www.scopus.com/authid/detail.uri?authorId=57190256638,,1
